Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,219,Human Resources,28,3,Other,1,898,1,Male,48,2,1,Research Scientist,3,Married,7337,17931,7,Y,Yes,16,3,2,80,1,8,6,4,32,0,5,7
58,No,Travel_Frequently,772,Sales,15,5,Technical Degree,1,1538,4,Female,38,4,2,Manager,3,Single,8804,20838,5,Y,Yes,24,4,2,80,1,9,3,1,20,17,11,3
60,No,Travel_Frequently,634,Research & Development,20,3,Life Sciences,1,2020,4,Female,82,3,4,Healthcare Representative,1,Married,7336,20968,3,Y,No,14,3,1,80,2,28,4,2,33,9,12,10
46,No,Non-Travel,386,Sales,5,1,Medical,1,762,4,Female,72,1,1,Research Scientist,1,Single,9535,15772,3,Y,No,15,4,2,80,1,40,3,2,0,3,4,6
42,No,Travel_Rarely,813,Human Resources,17,4,Medical,1,1354,4,Female,80,3,4,Sales Representative,3,Single,12661,2552,3,Y,No,16,3,1,80,1,7,3,4,16,2,14,12
32,No,Travel_Rarely,830,Research & Development,22,2,Life Sciences,1,87,1,Male,42,3,2,Laboratory Technician,1,Divorced,18385,9774,2,Y,Yes,18,3,3,80,0,11,5,3,2,13,9,12
54,No,Non-Travel,1176,Human Resources,25,5,Technical Degree,1,8,2,Female,90,2,1,Research Director,4,Married,16016,23559,6,Y,Yes,15,4,3,80,3,21,3,3,34,8,11,13
48,No,Travel_Rarely,418,Human Resources,27,1,Technical Degree,1,1099,1,Male,78,3,3,Sales Representative,1,Single,15258,18430,9,Y,Yes,22,3,3,80,2,22,2,3,39,9,12,5
57,No,Non-Travel,917,Research & Development,27,3,Marketing,1,1440,2,Female,85,2,4,Human Resources,4,Married,1492,21872,4,Y,Yes,17,4,2,80,2,34,2,2,3,6,2,13
59,No,Travel_Frequently,790,Human Resources,18,3,Technical Degree,1,424,2,Female,39,2,1,Manufacturing Director,2,Divorced,11853,2571,5,Y,Yes,23,4,1,80,2,1,3,4,8,10,1,3
55,No,Non-Travel,302,Human Resources,9,1,Other,1,1693,1,Male,38,2,5,Manager,2,Married,15897,9643,5,Y,Yes,14,4,1,80,1,16,5,3,10,15,3,2
34,No,Travel_Rarely,544,Research & Development,7,5,Other,1,1158,1,Female,87,1,5,Sales Executive,3,Single,19474,10079,0,Y,Yes,20,4,3,80,0,13,5,4,4,5,11,7
52,No,Travel_Frequently,1149,Sales,29,1,Human Resources,1,1246,1,Male,50,4,1,Sales Executive,4,Divorced,2586,5224,7,Y,No,21,3,3,80,3,19,0,2,24,7,8,10
18,No,Non-Travel,502,Human Resources,20,4,Life Sciences,1,1285,2,Male,56,2,5,Sales Executive,1,Single,16813,9885,6,Y,No,16,3,4,80,3,10,4,4,25,17,2,12
52,No,Travel_Rarely,313,Sales,8,1,Marketing,1,582,1,Male,54,4,4,Sales Executive,4,Married,8262,3584,3,Y,No,21,4,4,80,2,24,4,2,33,12,1,13
20,No,Non-Travel,420,Research & Development,12,4,Other,1,1298,1,Female,54,3,3,Human Resources,4,Divorced,10029,5744,3,Y,Yes,14,3,3,80,2,3,4,1,6,4,12,1
53,No,Travel_Frequently,1135,Research & Development,29,1,Technical Degree,1,868,3,Male,82,1,4,Sales Executive,2,Married,16974,5799,6,Y,Yes,23,4,1,80,3,10,5,4,1,2,2,16
43,No,Travel_Frequently,199,Research & Development,20,1,Technical Degree,1,872,4,Male,77,4,2,Manager,1,Divorced,9868,13939,9,Y,Yes,14,4,1,80,3,11,1,1,33,14,2,12
22,No,Travel_Frequently,149,Human Resources,29,4,Technical Degree,1,628,1,Male,53,2,2,Manufacturing Director,3,Divorced,8567,9879,7,Y,No,11,4,2,80,3,19,4,2,21,12,1,1
29,No,Travel_Rarely,110,Human Resources,13,3,Medical,1,1008,1,Male,75,1,3,Healthcare Representative,3,Married,10941,21783,2,Y,Yes,24,4,2,80,3,16,2,3,29,0,5,2
55,No,Travel_Rarely,731,Human Resources,27,4,Marketing,1,549,3,Male,66,4,2,Sales Representative,1,Divorced,3506,26319,4,Y,No,11,4,3,80,3,20,4,2,15,2,3,7
53,No,Travel_Rarely,702,Research & Development,6,3,Other,1,155,1,Female,30,1,3,Sales Executive,2,Divorced,12377,25762,3,Y,Yes,15,3,4,80,0,38,1,3,26,17,1,15
22,No,Travel_Frequently,545,Sales,21,5,Human Resources,1,760,1,Male,33,2,1,Research Scientist,1,Married,8041,17156,9,Y,No,19,3,3,80,1,18,0,4,1,18,8,14
57,No,Travel_Frequently,190,Research & Development,9,5,Technical Degree,1,1110,2,Female,72,3,1,Sales Representative,3,Divorced,18790,19368,9,Y,No,14,3,4,80,3,20,4,1,29,17,15,4
25,No,Non-Travel,694,Research & Development,22,5,Technical Degree,1,1062,2,Male,35,2,2,Human Resources,4,Single,7065,12582,1,Y,No,25,3,4,80,2,37,4,2,6,7,12,6
59,No,Non-Travel,323,Human Resources,20,5,Life Sciences,1,1274,2,Female,82,4,3,Human Resources,2,Divorced,7268,6842,7,Y,No,21,3,3,80,3,29,4,4,9,4,7,10
35,No,Non-Travel,952,Human Resources,15,1,Other,1,1148,1,Female,67,4,5,Manager,4,Divorced,7585,7040,5,Y,No,18,3,2,80,3,3,3,3,9,15,5,0
46,No,Travel_Frequently,167,Human Resources,15,3,Human Resources,1,918,4,Male,70,3,4,Research Scientist,4,Divorced,15644,11419,9,Y,Yes,18,3,2,80,3,9,0,2,39,4,1,5
36,No,Travel_Frequently,660,Human Resources,25,1,Life Sciences,1,1482,4,Male,69,3,5,Manufacturing Director,1,Divorced,14657,19603,3,Y,Yes,20,4,4,80,3,38,5,4,8,6,14,16
56,No,Travel_Rarely,336,Human Resources,7,1,Marketing,1,1632,3,Male,87,3,5,Laboratory Technician,2,Single,3005,6991,0,Y,Yes,14,3,2,80,1,27,4,3,28,12,11,17
26,No,Travel_Frequently,910,Research & Development,29,1,Medical,1,1521,2,Female,89,2,3,Research Scientist,1,Divorced,10554,23172,4,Y,Yes,20,4,4,80,1,14,1,4,30,5,3,10
32,No,Travel_Frequently,436,Human Resources,17,1,Life Sciences,1,991,2,Female,49,3,4,Research Scientist,1,Single,11655,22777,7,Y,Yes,11,3,2,80,3,33,0,2,0,1,15,0
25,No,Non-Travel,1090,Sales,21,2,Life Sciences,1,1603,2,Female,31,2,2,Healthcare Representative,1,Single,11267,2770,3,Y,No,25,4,2,80,3,35,2,4,34,13,6,14
19,No,Non-Travel,199,Research & Development,28,1,Other,1,1904,4,Female,65,4,1,Research Scientist,2,Single,18910,3575,6,Y,No,25,3,1,80,0,34,3,1,13,0,7,1
50,No,Travel_Frequently,587,Sales,23,3,Life Sciences,1,71,1,Female,61,1,2,Manufacturing Director,3,Divorced,15801,2979,3,Y,Yes,14,3,2,80,0,29,3,4,15,1,10,6
34,No,Travel_Frequently,1333,Research & Development,10,2,Other,1,1109,3,Male,56,3,3,Research Scientist,4,Married,15717,9138,2,Y,No,25,3,4,80,0,14,2,4,5,17,9,12
32,No,Non-Travel,1443,Human Resources,18,4,Marketing,1,2066,2,Female,87,3,2,Healthcare Representative,1,Married,18342,17231,8,Y,Yes,13,3,2,80,2,11,6,3,6,9,7,6
39,No,Travel_Frequently,1462,Sales,16,3,Marketing,1,427,1,Female,68,2,5,Manager,4,Single,9977,7621,1,Y,No,16,3,1,80,0,15,4,4,17,17,11,12
59,No,Non-Travel,899,Research & Development,7,2,Marketing,1,1996,1,Male,30,4,2,Healthcare Representative,1,Married,15699,16735,1,Y,No,16,4,2,80,2,23,4,2,31,7,5,6
23,No,Travel_Frequently,1245,Sales,2,5,Other,1,1484,4,Male,48,1,2,Manager,2,Divorced,16973,18531,2,Y,Yes,24,4,3,80,2,38,3,3,3,3,11,4
56,No,Travel_Frequently,802,Sales,25,3,Human Resources,1,1643,3,Male,49,4,5,Sales Representative,3,Married,2516,21633,8,Y,No,19,4,3,80,1,26,4,4,40,12,14,0
36,No,Non-Travel,768,Sales,12,4,Other,1,496,2,Female,68,1,1,Healthcare Representative,2,Divorced,1055,15952,5,Y,No,11,4,4,80,3,11,3,2,26,13,2,6
41,No,Non-Travel,327,Human Resources,16,1,Marketing,1,481,4,Female,90,2,4,Research Scientist,2,Single,3493,25047,2,Y,Yes,15,3,2,80,1,15,1,4,21,15,1,1
60,No,Travel_Frequently,1476,Sales,21,4,Other,1,1242,2,Female,79,1,1,Sales Representative,3,Single,19194,3895,1,Y,No,24,4,3,80,0,26,5,3,32,15,2,13
26,No,Travel_Frequently,735,Sales,8,3,Marketing,1,1162,1,Male,89,4,1,Human Resources,1,Single,9210,12760,9,Y,No,23,4,2,80,2,12,5,1,28,11,14,7
18,No,Non-Travel,1226,Research & Development,6,5,Human Resources,1,518,2,Female,45,4,1,Sales Representative,2,Married,10272,19632,2,Y,Yes,15,4,3,80,1,17,6,4,25,14,10,1
57,No,Non-Travel,580,Sales,29,3,Marketing,1,1581,4,Female,81,2,4,Healthcare Representative,2,Single,17665,26137,8,Y,No,16,4,3,80,3,8,1,4,39,0,13,0
24,No,Non-Travel,919,Sales,26,4,Technical Degree,1,761,4,Male,87,2,2,Research Director,3,Single,1039,7947,7,Y,Yes,17,4,2,80,3,11,1,3,1,14,3,2
18,No,Travel_Frequently,799,Sales,7,3,Marketing,1,944,3,Male,90,1,4,Laboratory Technician,4,Married,18307,7598,6,Y,Yes,25,3,1,80,3,5,0,4,27,0,12,11
60,No,Travel_Frequently,855,Research & Development,8,2,Human Resources,1,1724,1,Female,80,4,3,Human Resources,4,Divorced,3798,7189,3,Y,No,13,3,3,80,1,35,3,4,3,2,15,15
33,No,Non-Travel,702,Human Resources,12,2,Technical Degree,1,27,1,Female,96,3,2,Manager,3,Divorced,12924,5074,9,Y,No,20,3,1,80,2,7,1,4,31,13,6,17
60,No,Travel_Frequently,358,Sales,27,4,Other,1,157,3,Male,78,3,2,Research Director,4,Married,1495,8129,4,Y,Yes,17,4,4,80,1,31,3,3,34,15,14,3
58,No,Non-Travel,750,Sales,1,4,Marketing,1,702,2,Female,84,3,5,Research Scientist,2,Divorced,7153,21093,1,Y,No,12,4,4,80,1,24,2,2,0,11,8,15
21,No,Travel_Rarely,280,Sales,9,2,Human Resources,1,162,1,Male,60,2,3,Manufacturing Director,3,Divorced,14621,26533,7,Y,No,20,3,4,80,2,20,1,3,1,16,13,12
28,No,Travel_Frequently,1332,Sales,20,2,Life Sciences,1,655,1,Female,36,2,3,Laboratory Technician,4,Married,19492,19990,6,Y,No,18,3,1,80,1,39,0,1,18,4,15,6
37,No,Travel_Rarely,1425,Sales,4,1,Technical Degree,1,887,1,Female,58,2,2,Laboratory Technician,4,Married,19628,5652,2,Y,No,18,4,2,80,1,1,2,4,38,2,15,11
22,No,Travel_Rarely,1065,Sales,14,2,Human Resources,1,650,4,Male,30,3,4,Research Scientist,2,Divorced,1031,3567,1,Y,No,18,3,1,80,1,34,6,4,30,10,15,10
52,No,Non-Travel,240,Human Resources,28,5,Marketing,1,1356,4,Male,78,4,4,Sales Executive,2,Married,19351,3721,0,Y,No,13,4,3,80,0,6,2,3,32,12,12,17
53,No,Travel_Rarely,848,Human Resources,15,2,Human Resources,1,502,4,Male,54,2,1,Research Scientist,1,Divorced,6564,2352,4,Y,Yes,13,3,2,80,3,24,5,2,36,9,14,17
50,No,Non-Travel,684,Sales,3,2,Human Resources,1,1755,3,Female,37,4,2,Manager,2,Married,2925,15724,1,Y,No,16,3,4,80,2,32,1,2,12,0,0,16
18,No,Non-Travel,425,Human Resources,13,5,Technical Degree,1,887,3,Female,97,3,1,Research Scientist,1,Married,12021,24059,7,Y,No,25,3,1,80,2,28,1,1,8,16,14,16
35,No,Travel_Frequently,735,Research & Development,29,2,Technical Degree,1,1637,1,Female,87,2,5,Sales Executive,1,Divorced,2572,6285,3,Y,Yes,25,3,1,80,0,2,3,1,37,14,14,15
22,No,Non-Travel,1295,Human Resources,13,1,Human Resources,1,1929,1,Male,84,2,4,Human Resources,3,Married,6322,18788,5,Y,No,13,4,3,80,3,40,1,2,0,12,1,11
56,No,Travel_Rarely,716,Sales,17,3,Technical Degree,1,1234,3,Male,58,3,1,Sales Executive,2,Married,18468,14734,7,Y,Yes,22,3,4,80,3,8,6,2,38,5,15,7
18,No,Travel_Rarely,958,Sales,23,5,Other,1,207,2,Female,90,3,3,Sales Executive,1,Single,4576,8124,3,Y,No,25,4,1,80,1,14,2,1,30,12,15,17
47,No,Non-Travel,892,Sales,14,1,Medical,1,994,4,Female,84,3,1,Research Director,4,Married,9883,24372,2,Y,Yes,12,4,1,80,1,22,1,2,1,12,15,7
40,No,Travel_Rarely,971,Sales,1,5,Human Resources,1,1230,4,Male,69,4,5,Human Resources,3,Divorced,3955,14342,5,Y,No,12,3,4,80,2,5,1,1,25,5,9,5
39,No,Travel_Frequently,1195,Research & Development,9,4,Other,1,286,4,Male,87,1,3,Sales Representative,2,Single,11759,4636,5,Y,Yes,17,4,4,80,1,10,6,3,38,0,3,17
22,No,Non-Travel,1061,Research & Development,3,3,Medical,1,1687,3,Male,43,3,4,Research Director,2,Single,7866,23984,4,Y,Yes,22,3,2,80,1,36,5,4,33,13,13,1
54,No,Non-Travel,1455,Research & Development,12,2,Marketing,1,241,3,Female,91,1,2,Manufacturing Director,2,Single,17061,5154,0,Y,Yes,17,4,1,80,1,5,1,4,6,12,6,13
36,No,Non-Travel,895,Research & Development,5,2,Marketing,1,1190,2,Female,71,2,4,Research Scientist,3,Single,10460,17686,1,Y,Yes,18,3,1,80,1,20,2,3,16,15,4,8
49,No,Travel_Rarely,434,Research & Development,4,1,Life Sciences,1,1120,2,Female,50,1,1,Sales Executive,1,Single,12791,21137,9,Y,Yes,25,3,1,80,0,10,0,4,29,12,7,8
21,No,Travel_Frequently,910,Sales,23,3,Medical,1,1342,1,Male,50,4,5,Manager,4,Single,13263,22873,2,Y,No,11,3,1,80,1,14,0,3,33,4,9,1
18,No,Non-Travel,1038,Sales,2,4,Marketing,1,1921,3,Male,80,3,3,Research Director,3,Single,2357,12343,0,Y,No,22,3,4,80,1,28,5,1,20,8,11,5
38,No,Non-Travel,211,Sales,26,2,Marketing,1,209,4,Male,69,4,5,Manager,2,Single,1952,10701,1,Y,Yes,20,3,3,80,3,35,1,4,10,7,12,1
20,No,Non-Travel,825,Sales,26,5,Marketing,1,282,4,Male,87,1,2,Laboratory Technician,2,Single,7383,26072,0,Y,No,20,4,2,80,0,37,4,1,24,5,1,10
59,No,Travel_Rarely,130,Human Resources,10,4,Other,1,1507,3,Male,99,4,4,Sales Executive,2,Divorced,12045,24952,6,Y,No,25,4,2,80,2,35,4,4,11,13,9,3
26,No,Travel_Frequently,403,Human Resources,10,4,Other,1,1540,1,Female,82,4,3,Manufacturing Director,3,Divorced,16287,8460,5,Y,No,13,3,1,80,3,16,3,1,37,17,8,5
36,No,Travel_Rarely,1158,Human Resources,3,3,Human Resources,1,309,2,Female,66,4,5,Research Scientist,4,Divorced,15483,23953,7,Y,Yes,21,3,2,80,2,26,6,1,40,0,14,7
60,No,Travel_Rarely,189,Sales,25,1,Marketing,1,1433,4,Female,38,2,2,Research Director,2,Single,9667,8668,1,Y,No,18,3,2,80,1,34,3,1,21,17,5,7
57,No,Travel_Rarely,611,Research & Development,13,4,Medical,1,1899,2,Female,39,4,5,Sales Representative,2,Divorced,7807,4601,2,Y,No,20,3,1,80,1,30,4,4,21,16,11,9
31,No,Travel_Frequently,1403,Human Resources,28,2,Technical Degree,1,1229,1,Female,89,4,4,Research Scientist,4,Married,6164,18217,6,Y,Yes,12,4,4,80,0,12,6,4,30,10,1,9
23,No,Travel_Rarely,1352,Sales,1,5,Medical,1,1010,4,Male,57,2,2,Research Scientist,1,Divorced,11560,2946,4,Y,Yes,24,3,3,80,3,23,0,2,24,5,9,16
33,No,Non-Travel,269,Research & Development,9,2,Life Sciences,1,999,3,Male,57,4,2,Laboratory Technician,1,Single,14570,14872,0,Y,Yes,18,4,3,80,2,38,2,2,27,16,10,3
29,No,Travel_Frequently,1054,Sales,21,3,Life Sciences,1,1474,3,Male,100,4,1,Sales Executive,2,Divorced,7049,19896,7,Y,No,19,3,2,80,1,7,6,4,1,6,4,6
49,No,Travel_Rarely,1230,Sales,12,4,Marketing,1,1859,4,Male,79,1,1,Research Scientist,4,Divorced,11362,13826,3,Y,No,18,3,2,80,0,37,2,4,7,16,10,9
60,No,Travel_Frequently,862,Human Resources,18,3,Human Resources,1,69,4,Female,37,3,2,Manager,1,Single,4161,13235,8,Y,Yes,15,4,2,80,0,6,2,4,24,9,10,17
42,No,Travel_Rarely,1004,Research & Development,18,2,Other,1,49,1,Female,51,1,2,Research Scientist,2,Single,12891,2553,0,Y,No,12,4,1,80,3,14,5,1,9,13,11,16
38,No,Travel_Frequently,1321,Sales,2,5,Other,1,1939,3,Male,44,2,5,Sales Executive,4,Divorced,18708,7047,7,Y,No,18,4,2,80,3,33,3,2,35,4,9,8
51,No,Travel_Rarely,252,Human Resources,21,2,Marketing,1,509,1,Female,82,3,2,Sales Executive,2,Married,18700,21149,7,Y,No,12,4,3,80,1,19,1,4,1,15,11,1
46,No,Non-Travel,770,Human Resources,17,1,Other,1,188,1,Female,80,4,3,Sales Executive,4,Divorced,9658,25645,9,Y,Yes,17,3,2,80,2,35,4,3,32,12,11,13
57,No,Travel_Frequently,263,Research & Development,17,1,Marketing,1,1572,3,Female,69,4,3,Manufacturing Director,2,Married,1537,9954,9,Y,Yes,19,4,3,80,2,8,5,2,26,0,13,12
28,No,Travel_Frequently,667,Human Resources,5,2,Medical,1,651,3,Female,91,3,1,Research Director,3,Married,15532,21410,1,Y,Yes,22,4,1,80,0,32,6,3,39,13,6,15
26,No,Travel_Rarely,902,Sales,12,3,Other,1,1262,3,Female,90,2,2,Sales Executive,2,Single,1833,24212,4,Y,Yes,14,4,1,80,1,25,3,4,26,7,15,2
27,No,Travel_Frequently,416,Research & Development,12,2,Technical Degree,1,1994,1,Female,48,4,4,Human Resources,1,Married,17204,25657,8,Y,No,17,4,4,80,0,14,4,1,26,9,1,4
30,No,Travel_Rarely,800,Research & Development,12,5,Human Resources,1,1085,4,Male,75,3,2,Manufacturing Director,3,Divorced,14202,20351,0,Y,No,12,4,3,80,0,15,6,3,33,17,15,0
45,No,Travel_Frequently,1301,Sales,5,2,Human Resources,1,1483,1,Female,74,4,2,Research Director,2,Single,19647,15137,5,Y,No,15,3,4,80,2,11,0,1,21,14,0,11
27,No,Travel_Frequently,1357,Research & Development,28,5,Human Resources,1,875,2,Male,40,4,2,Research Scientist,4,Married,7213,11449,9,Y,No,22,3,1,80,3,8,6,4,20,4,14,9
60,No,Non-Travel,1497,Human Resources,15,4,Human Resources,1,818,2,Female,80,3,2,Research Scientist,3,Married,17155,16293,6,Y,No,19,3,4,80,1,4,1,3,23,4,10,8
47,No,Travel_Rarely,1222,Sales,21,2,Life Sciences,1,532,4,Male,47,4,3,Manufacturing Director,2,Divorced,7361,13351,5,Y,No,20,3,3,80,1,26,2,3,3,14,8,3
40,No,Travel_Frequently,1195,Sales,2,5,Technical Degree,1,957,2,Male,77,3,2,Research Scientist,4,Married,2053,9529,6,Y,Yes,21,4,3,80,0,11,6,2,3,3,6,6
34,No,Travel_Rarely,1444,Sales,24,5,Medical,1,269,4,Male,86,1,3,Manager,3,Married,3367,7642,1,Y,No,12,4,4,80,0,37,5,4,24,18,8,17
54,No,Non-Travel,138,Sales,8,1,Other,1,676,2,Female,52,4,5,Sales Representative,4,Divorced,17281,21608,4,Y,No,21,4,3,80,2,24,1,3,28,13,13,7
52,No,Non-Travel,680,Sales,15,1,Other,1,614,2,Male,76,3,2,Sales Representative,4,Single,18270,18365,8,Y,No,25,4,2,80,1,5,5,1,0,14,15,4
21,No,Travel_Rarely,1100,Human Resources,27,3,Medical,1,1546,4,Female,73,3,5,Sales Executive,4,Divorced,15148,3820,2,Y,Yes,18,4,2,80,1,27,0,2,14,4,1,7
60,No,Travel_Frequently,185,Research & Development,27,1,Other,1,336,2,Male,57,1,2,Sales Executive,3,Single,3750,19155,6,Y,No,23,4,2,80,2,8,2,3,17,1,8,2
18,No,Travel_Frequently,620,Sales,5,4,Medical,1,469,3,Female,72,4,3,Laboratory Technician,2,Divorced,18341,16217,9,Y,Yes,13,3,1,80,2,20,2,1,3,1,14,4
59,No,Travel_Frequently,790,Sales,2,4,Life Sciences,1,1845,1,Male,81,3,2,Manager,1,Single,16770,5600,4,Y,No,18,4,1,80,0,30,6,4,8,14,11,7
19,No,Travel_Frequently,752,Human Resources,7,1,Marketing,1,931,4,Male,99,4,4,Human Resources,4,Divorced,17319,10193,9,Y,No,11,3,1,80,1,4,6,3,26,1,7,4
52,No,Non-Travel,1186,Human Resources,24,4,Other,1,2063,4,Female,82,1,2,Sales Executive,4,Single,4802,8561,0,Y,Yes,17,3,1,80,1,8,3,2,2,14,2,15
57,No,Non-Travel,817,Human Resources,7,1,Technical Degree,1,574,1,Male,65,2,5,Research Director,4,Married,11176,15884,8,Y,No,19,4,1,80,0,14,0,2,36,18,6,4
53,No,Non-Travel,929,Research & Development,1,2,Other,1,1039,4,Female,30,2,2,Sales Representative,2,Single,17794,19189,7,Y,Yes,13,4,4,80,2,23,2,1,32,8,10,3
43,No,Non-Travel,679,Human Resources,1,3,Medical,1,488,3,Male,44,2,2,Research Scientist,2,Married,4457,12907,9,Y,No,25,4,4,80,1,30,3,3,21,10,13,7
27,No,Travel_Frequently,1271,Research & Development,3,1,Other,1,2004,4,Male,69,4,5,Healthcare Representative,1,Divorced,15879,24071,1,Y,No,17,3,1,80,2,36,2,3,21,18,0,9
54,No,Travel_Frequently,703,Research & Development,13,1,Marketing,1,1758,2,Female,62,2,5,Research Director,3,Married,7368,26742,5,Y,Yes,22,3,1,80,0,4,2,1,23,3,6,4
55,No,Travel_Frequently,1266,Research & Development,7,4,Human Resources,1,1229,4,Female,47,1,3,Research Director,3,Divorced,15969,26066,2,Y,Yes,11,3,3,80,0,27,5,3,24,2,11,5
29,No,Non-Travel,1135,Sales,8,4,Marketing,1,224,1,Male,68,2,5,Laboratory Technician,3,Single,8607,19535,6,Y,No,17,3,3,80,1,25,1,3,24,5,9,14
59,No,Travel_Rarely,207,Research & Development,4,1,Medical,1,1237,4,Female,53,4,1,Research Director,1,Divorced,16120,9337,8,Y,Yes,21,3,2,80,0,27,6,4,6,11,1,11
39,No,Travel_Rarely,385,Sales,11,3,Life Sciences,1,2051,2,Male,84,2,3,Healthcare Representative,1,Single,17776,9844,8,Y,No,12,3,2,80,2,23,5,1,3,16,2,4
31,No,Travel_Frequently,727,Sales,10,5,Technical Degree,1,1252,3,Male,31,4,1,Sales Representative,4,Divorced,15121,11149,4,Y,Yes,21,4,1,80,3,1,4,2,18,15,6,14
42,No,Non-Travel,1298,Research & Development,13,4,Marketing,1,1938,2,Male,37,2,1,Sales Representative,4,Married,16175,21464,8,Y,Yes,24,3,2,80,2,7,1,4,4,1,1,4
43,No,Travel_Rarely,1326,Research & Development,4,3,Technical Degree,1,1328,4,Female,68,3,2,Human Resources,2,Divorced,15081,8646,1,Y,No,12,3,3,80,2,39,3,1,20,17,7,15
21,No,Travel_Frequently,482,Research & Development,27,2,Technical Degree,1,876,1,Male,39,3,5,Research Director,3,Divorced,8850,3229,5,Y,Yes,24,3,2,80,0,6,3,3,9,2,3,13
24,No,Travel_Rarely,740,Research & Development,15,2,Technical Degree,1,1585,3,Female,78,4,2,Research Director,1,Married,3479,24155,0,Y,Yes,12,3,1,80,1,35,1,2,5,7,14,12
55,No,Non-Travel,617,Research & Development,8,3,Medical,1,1763,1,Male,64,3,3,Laboratory Technician,3,Single,1508,23875,7,Y,No,23,4,3,80,2,29,3,4,3,11,13,4
57,No,Travel_Frequently,712,Human Resources,20,3,Medical,1,1070,2,Female,31,1,3,Human Resources,3,Single,1931,3920,3,Y,Yes,20,3,2,80,2,3,0,1,17,6,9,6
53,No,Travel_Frequently,984,Human Resources,17,5,Medical,1,1660,3,Female,66,3,1,Laboratory Technician,1,Married,18078,26935,2,Y,No,13,4,1,80,3,0,1,3,7,5,2,7
57,No,Non-Travel,1419,Sales,15,4,Marketing,1,1814,2,Male,91,3,2,Human Resources,2,Married,2008,19262,5,Y,No,15,3,1,80,0,8,1,4,32,10,2,1
43,No,Travel_Rarely,1317,Human Resources,17,1,Medical,1,1738,1,Male,43,1,3,Laboratory Technician,3,Single,10440,22173,5,Y,Yes,12,3,1,80,2,34,1,1,24,14,11,1
24,No,Travel_Frequently,177,Sales,20,1,Medical,1,1215,4,Male,46,1,2,Healthcare Representative,2,Married,6040,21962,3,Y,Yes,25,3,4,80,0,19,4,3,27,2,7,15
42,No,Non-Travel,439,Human Resources,13,5,Medical,1,1803,2,Male,100,3,3,Healthcare Representative,4,Married,14187,8737,8,Y,No,12,3,4,80,3,35,3,1,14,4,7,10
46,No,Travel_Frequently,733,Sales,9,3,Other,1,1323,2,Male,56,2,4,Research Scientist,2,Married,11139,16947,1,Y,Yes,18,3,3,80,3,36,1,1,12,14,2,12
52,No,Non-Travel,1227,Sales,10,1,Medical,1,1035,2,Female,81,3,4,Sales Executive,4,Divorced,8631,15237,2,Y,Yes,13,4,3,80,1,18,3,4,27,10,12,1
32,No,Travel_Frequently,1403,Human Resources,8,4,Human Resources,1,47,1,Female,83,2,2,Healthcare Representative,1,Single,10655,7008,1,Y,No,12,4,4,80,0,22,1,2,34,9,7,10
27,No,Travel_Rarely,1406,Sales,11,4,Life Sciences,1,1983,2,Male,93,4,5,Laboratory Technician,4,Divorced,12779,13491,0,Y,No,24,4,3,80,0,6,0,2,7,16,13,11
43,No,Travel_Frequently,471,Research & Development,29,5,Technical Degree,1,840,1,Male,56,2,2,Manager,3,Divorced,4247,23286,9,Y,Yes,11,4,2,80,1,39,2,3,6,8,10,3
29,No,Travel_Frequently,1494,Sales,12,2,Life Sciences,1,1865,2,Male,78,4,2,Healthcare Representative,4,Married,4883,6967,7,Y,No,14,4,1,80,1,32,3,3,8,14,1,15
51,No,Non-Travel,616,Human Resources,18,1,Human Resources,1,1207,2,Female,95,4,4,Manager,3,Married,10023,24033,2,Y,No,21,4,2,80,2,13,5,1,30,5,1,15
20,No,Non-Travel,221,Human Resources,2,4,Marketing,1,38,2,Female,54,3,2,Manager,1,Divorced,11699,17987,3,Y,Yes,24,4,2,80,2,16,0,3,8,8,0,11
19,No,Travel_Rarely,256,Sales,23,5,Technical Degree,1,1538,1,Female,65,1,1,Manufacturing Director,3,Single,12166,24329,2,Y,No,11,4,4,80,3,26,0,3,22,8,12,3
29,No,Travel_Frequently,943,Research & Development,16,1,Human Resources,1,892,3,Female,73,2,1,Research Scientist,1,Divorced,15975,22783,3,Y,No,23,4,3,80,0,3,6,4,2,1,7,10
39,No,Travel_Rarely,1124,Research & Development,15,5,Marketing,1,541,2,Female,50,1,2,Manufacturing Director,3,Divorced,4629,15238,6,Y,No,18,3,2,80,0,19,1,4,17,14,11,3
46,No,Travel_Rarely,1186,Sales,11,5,Life Sciences,1,1505,1,Male,60,4,1,Research Scientist,4,Married,18418,3130,6,Y,Yes,14,3,4,80,0,30,2,3,18,12,7,14
58,No,Travel_Frequently,1434,Research & Development,27,4,Marketing,1,1176,1,Female,31,4,1,Manager,3,Divorced,19900,6357,3,Y,No,13,4,4,80,2,4,0,3,28,4,8,6
